case_id,category,local_index,expected_valid,observed_valid,expected_first_control,observed_first_control,expected_control_hit,false_accept,false_reject,clean_rejection,artifact_hash,elapsed_seconds,detail
invalid-certificate_claim-0038,certificate_claim,38,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,4e4d4c9aafbe90bd07f7a768bcea5391e1870367d33801d9abd449e8ec270c27,0.075292250,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0039,certificate_claim,39,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,b06d3d64d3d3a40d9ec1e1fdba7b1ed96e01349a3040ebebda0e0aadaba6cf52,0.067777417,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0040,certificate_claim,40,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,3b490c53152afed3ebcaf882c916fe97636a08435d7d9b7c12ce0ad132b2a0bb,0.066805583,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0041,certificate_claim,41,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,12ec41010a9bf16574cc49a330e84086516cb2db581688e88efeb5c469ddd396,0.075370666,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0042,certificate_claim,42,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,5892852f19c48e7c2669ac67746d018af44add736d81890ea9689dd2139ea74c,0.068407541,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0043,certificate_claim,43,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,a3b65d611e3835c4eb2d71464785a99ee72826c841c9163624b5ec310fc23e09,0.068900459,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0044,certificate_claim,44,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,550dd2474b4b515c4d8148ec4b4102d13ae72e63f941b77d4b47728a1a627ae4,0.075950542,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0045,certificate_claim,45,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,27bb41056604c6f4342a688fcc6e01585d987dc7e1724b074292ce1fbce7489f,0.067889333,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0046,certificate_claim,46,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,93328c4cf3ad722e8d19198c2b7d9e9879d43bd6ed1349f607259bd04bf25ad2,0.068752083,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0047,certificate_claim,47,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,5bcf0877499932a8a8f78f1e23d74866aa67bed72ead3b9a7d1c4d9f15203b7c,0.074850917,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0048,certificate_claim,48,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,9df6782fffce6f919c695939dcf8367b8bdb75a82196115f0092500924fd3331,0.068215584,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0049,certificate_claim,49,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,6d2803e88fd879c26d813ed23f997e60dce47bb672dc915d2a7f9bdce382f048,0.068034834,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0050,certificate_claim,50,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,142a6d289c5f197e01b30342bfd7b03fa68fea7a58b34bf3e4b6ed7645152cd4,0.076674166,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0051,certificate_claim,51,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,000271ead68a80131351a0525c98cbded8e5c32fa5f95dbc6832786cecd73eb0,0.069442875,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0052,certificate_claim,52,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,944b0f2895774badea2574f964d8f01f0453e69b0a9eb0f86418a419bcc15ea6,0.069362166,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0053,certificate_claim,53,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,ca91610d09a216eccb90ad6ab14fc1aa0eef05beea80f796e96dfd7452e1ea8d,0.076394000,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0054,certificate_claim,54,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,1600147e79e66de80a92101c7679946042ae501e9965bc5b290056aefa262b09,0.069918500,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0055,certificate_claim,55,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,5cd7ae68603d3df07f0fcd9e2a88332944059a160a3373eacb2b1346502d06a0,0.068826792,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0056,certificate_claim,56,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,359807e8ddba416b7207d992e6192791b4389d16066c2eb1f41424468971e7e0,0.075643250,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0057,certificate_claim,57,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,60a3c0392f42cbfa264c5c096bc15b16a65cd91dd0d6c303f7d14c64af8baabc,0.068612959,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0058,certificate_claim,58,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,050a344fc28873f5a1b3c0e237060cdddd8f2ffc9a553f665b5efd049a5f13de,0.069084709,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0059,certificate_claim,59,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,ff2dd10bacb6d041f3723527016e389dca8a43f9ba62ad1a4421b6605ed2d5ce,0.076262458,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0060,certificate_claim,60,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,04c35ce3db7c2edec9ddbef977124da9cfd9635f5f84655c91648251d8c47e33,0.067496916,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0061,certificate_claim,61,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,02571deeab80c4469bb4b321b0b34da0afcde7a33b65f09990366a1431eb877b,0.068235875,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0062,certificate_claim,62,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,a756a5a960281775177adb554185273096335e83773b2fcfb8e65eff5c2fd19f,0.074996334,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0063,certificate_claim,63,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,2bba998ec088d79c9a06ce351d8a28487df96fbd8284c79bfb1df3e48f6b3c98,0.068110833,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0064,certificate_claim,64,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,247c4ba085ce9d68e5c85d1d8bd8c545a92760ade3094be8fcff7c41cba3301e,0.069654208,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0065,certificate_claim,65,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,1ec037841375a73df9e8fbfb782dcadd0521fa2ac9b1e1a7d9347d62ac0edb5e,0.077314083,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0066,certificate_claim,66,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,70d5d32d1797585f658bdaf437e62bacca6139195127145b02c1258951e2004e,0.111617042,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0067,certificate_claim,67,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,098b41abdb6c9b63d8c50bc48d412dabbe0a6112d501b414dcf6e811fd8ea2a0,0.068311291,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0068,certificate_claim,68,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,937ba5e2e4465ee80dc6f1eab73aab4bdf935952b7916894ccd6e8a605fb7123,0.075176458,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0069,certificate_claim,69,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,dd5de31bc4b10fd52d5c8aeb15d553b35a9217bb5305c0184e82376ad33ef2aa,0.068551958,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0070,certificate_claim,70,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,eb92bf8556b6d4504fbfc4a21b8d6f3277cefb98d9e99eb6f313194c6afd2093,0.069196250,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0071,certificate_claim,71,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,987dba30bd0d3a13324c06cc03b283cd8ce8af9e0643c00b8b92e9d0957ccf89,0.074989000,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0072,certificate_claim,72,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,8447f005f443d69586cf70d78b769160c95eae079294997fbede18dead2ced94,0.068585709,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0073,certificate_claim,73,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,0007192bf466ca5a22bf0ac79f0c988500deffdc3e3bb305f4d1fd3df2ab9fa2,0.068934791,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0074,certificate_claim,74,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,3f691f577d1ff827cbfae6a50150e7e6d00533775c34c6f0a48c59b32acbf347,0.075782167,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0075,certificate_claim,75,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,f242dd9fb128e86e96f28e725eb5a8a3ccf68b8a64a7db10e9b04d99733e379f,0.067785250,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0076,certificate_claim,76,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,dcc25f34cfc8060b8f4b2655c7744a9f373f2c21a56d025a5b812d94d28f18c2,0.070414917,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0077,certificate_claim,77,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,96ac2a00ce73a5259614d3d1c3ed78f9af53bf9a632094188be7a1d00dfff708,0.076724750,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0078,certificate_claim,78,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,e858ab2025d53a538145462b362a1cf54743f0d01905906597dd5f3c9dee2880,0.068981875,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0079,certificate_claim,79,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,d311a5255c887c70b9fa2b86a5a1620ff82414eaa7d9966f4c0e3c2b8e4b74e2,0.069785500,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0080,certificate_claim,80,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,f251dbf63fe621b987900624a6d9c446733f6e9eda6cce18278d0f289c63556b,0.076410042,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0081,certificate_claim,81,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,d16bf45d6fc26e8af8b2211ecc44f8ade6e25b7e2e8f3fcc105392660617d514,0.069318750,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0082,certificate_claim,82,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,8c16bf95f239cd7fc57f3d2c3282a2e7be26effea562e0363ccfd5f4b03b54b6,0.068102917,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0083,certificate_claim,83,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,2d2a269e7bc3211d747609acd4ed1bc347f4147c3857582921f6a6c4ad3227d3,0.075038875,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0084,certificate_claim,84,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,bd8568a70d3a9290b99fb044a69d834fdf5c2856e840bccfb4dc5922b809bd78,0.068710292,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0085,certificate_claim,85,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,8429b2a90727369d5c2bbb545df980c2779b66b26e4be564c3996e5e9f5b0b2c,0.068456458,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0086,certificate_claim,86,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,cb348258baf1cec723c923271267f8f0c09540e510aa91afa7b821d11f952458,0.077768833,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0087,certificate_claim,87,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,beaa9016d385fd0bd1c307d576ddddf2e4e25cf21e0c8957b948cb5ea6cd9840,0.068927750,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0088,certificate_claim,88,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,69a063b07f10ad42574ebb140cbecc4129ecf42d2250b593ba96f724aa47897e,0.068591417,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0089,certificate_claim,89,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,11032682d417bda09fe165a99ccccf056b9a7b786f0561b1c88dc021c36ca842,0.075128417,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0090,certificate_claim,90,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,7fab0dcb89f2cc07e2672977b5f218332133897377b8242d5f3891d044fccac8,0.069119709,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0091,certificate_claim,91,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,761c4333c663a82dc5df6530596f93c3f6625504beac770dbd22338c97cac596,0.068486875,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0092,certificate_claim,92,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,541ed8b510e8c6b328cc2490fad5db763738fb889f48087c96f63026abc801d2,0.075969709,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0093,certificate_claim,93,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,05f5f234f1db7037c28834c89513cb9f6e85d04c4ae1bd4a3fd0d47f3b598989,0.069356833,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0094,certificate_claim,94,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,3957ed249671b26d4595757121e9c4dc5820feb7a35d40313badf07557f7800b,0.069686417,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0095,certificate_claim,95,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,069cbd9008a31a499149aeb8e16cc6b643b1c84b25d8d9bfd02709e6309efdff,0.076240916,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0096,certificate_claim,96,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,b2183c640b4303a2aa923a37a6039310f6e5a851f69eadf4ffdaebc46a3056e6,0.068485959,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0097,certificate_claim,97,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,dc95663f9a09141ed7c663a5ffa2d9881f746f7439d83672850e706dc62d6350,0.068304542,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0098,certificate_claim,98,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,8c5f7060ee9f5a1a228127f7645bbc3e0bda7fda80047e2bc1d0183597289c6a,0.075604166,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-certificate_claim-0099,certificate_claim,99,False,False,certificate_signature_claims,certificate_signature_claims,True,False,False,True,95009a70f7509ca07d92cf342abc339234c9ba6549d4b6b7bfc9f5c9efe6a217,0.069241292,declared Choi and signed logical-action signatures match independent reconstructions; declared verdict is ignored
invalid-fidelity_claim-0000,fidelity_claim,0,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,1bd4c9fe5cfe667c1e9fe193bba8c4ce6e77837e822deb47c8c61171dfc9e06a,0.076342875,"independent=1, artifact=0.000999000999000999"
invalid-fidelity_claim-0001,fidelity_claim,1,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,b356fdad1dd1319bb0a8d83568e3def3fa8854883dfee277383551c1cec32caf,0.076525750,"independent=1, artifact=0.001998001998001998"
invalid-fidelity_claim-0002,fidelity_claim,2,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,85dbd2237d0e7fba760d3cf20fe4ebd3dab97addbfd25d1c0b55f5f101c51fc8,0.075790542,"independent=1, artifact=0.002997002997002997"
invalid-fidelity_claim-0003,fidelity_claim,3,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,3f6c77e695d41ecbdca5bdebc430b24118c9c0160b150a85128a6dab93f2b063,0.085811875,"independent=1, artifact=0.003996003996003996"
invalid-fidelity_claim-0004,fidelity_claim,4,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,ba42124fdec26e2b88f5ccc432254a92d26fed3c78546d5f03e63644c406c60c,0.075951333,"independent=1, artifact=0.004995004995004995"
invalid-fidelity_claim-0005,fidelity_claim,5,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,dfbcc3534ecc7078703a8d2b58269f67b943ae1880e58157af4f5e0b567cc636,0.076616875,"independent=1, artifact=0.005994005994005994"
invalid-fidelity_claim-0006,fidelity_claim,6,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,ed4c07e0b60f37b3ec7dec585c7b3b7509096f9f080ff817483ed301451bba32,0.074884250,"independent=1, artifact=0.006993006993006993"
invalid-fidelity_claim-0007,fidelity_claim,7,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,9ca6bfed79649621812c3b69ea5fcb11bf4ea9ddb51f9ed8eb706028feac406b,0.075939250,"independent=1, artifact=0.007992007992007992"
invalid-fidelity_claim-0008,fidelity_claim,8,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,d73148c559447bcea5cb49dc7181039bfdcfd6e65d28344133ab2ee191c65f92,0.076251541,"independent=1, artifact=0.008991008991008992"
invalid-fidelity_claim-0009,fidelity_claim,9,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,edcb04f6bfc353db0f2b348e264a8c08cc605f53acb528b567edecb2505988be,0.075229958,"independent=1, artifact=0.00999000999000999"
invalid-fidelity_claim-0010,fidelity_claim,10,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,5432e745adfc90ae932a1794b8e5c2a974fca1997c99e38cebf0e5cf7a761871,0.074987917,"independent=1, artifact=0.01098901098901099"
invalid-fidelity_claim-0011,fidelity_claim,11,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,e68d2be58dbe608bac33fb05d7a395b07572412496dddf6f53a2e65c5521f3a3,0.078933583,"independent=1, artifact=0.011988011988011988"
invalid-fidelity_claim-0012,fidelity_claim,12,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,d8cd1a9c20a2596d619c79ac3842d63b0073f4b15abd84f8e05749a4e91ad003,0.076503250,"independent=1, artifact=0.012987012987012988"
invalid-fidelity_claim-0013,fidelity_claim,13,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,e9ff2022961c83886801cd19577a915b872f802385e81b0adac9544f44ee0775,0.075883958,"independent=1, artifact=0.013986013986013986"
invalid-fidelity_claim-0014,fidelity_claim,14,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,c2c242ad1b859c18da230ddeafadac44ad04a17e9229883e6115267e8d09901b,0.075611041,"independent=1, artifact=0.014985014985014986"
invalid-fidelity_claim-0015,fidelity_claim,15,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,a590222862ca6e3b0539357aa5d60ffda4562a8189ccb79036421c0439b60bc1,0.075367750,"independent=1, artifact=0.015984015984015984"
invalid-fidelity_claim-0016,fidelity_claim,16,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,18034185631052749a62c47fd6ad1c6c4a12eacbf8eb42f283280c8e551b6c5e,0.074608000,"independent=1, artifact=0.016983016983016984"
invalid-fidelity_claim-0017,fidelity_claim,17,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,aae95e269d99909e4d408d81a54e9378f8b63d74c1f7009778d498f21c47bd1e,0.074578375,"independent=1, artifact=0.017982017982017984"
invalid-fidelity_claim-0018,fidelity_claim,18,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,04ab444ba28236280ffcceb89b9fd93905a5dc511a08ec5e1cfac15769769572,0.075321417,"independent=1, artifact=0.01898101898101898"
invalid-fidelity_claim-0019,fidelity_claim,19,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,3f96d9b8bc0e7eeb6c66b165dd5680f19e6b57bca1a303f2805bd71a5b56a2eb,0.074601083,"independent=1, artifact=0.01998001998001998"
invalid-fidelity_claim-0020,fidelity_claim,20,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,39b9eeb59b7fca1f6a86846f79bb82fc6791ad1f2752833500dca9e6f25db516,0.075324791,"independent=1, artifact=0.02097902097902098"
invalid-fidelity_claim-0021,fidelity_claim,21,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,333012a5f1ade8fe1d2f0f91930d8521959893f87ab1deb8b2e782c34544dd99,0.074627583,"independent=1, artifact=0.02197802197802198"
invalid-fidelity_claim-0022,fidelity_claim,22,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,305826d5d2f3120627aa526c03b424263354d948c5f9f6c3d99fdce2eefba587,0.076695292,"independent=1, artifact=0.022977022977022976"
invalid-fidelity_claim-0023,fidelity_claim,23,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,0f0824dc981bd41edfc2f8327e4abe1cc19c8c0f9b5fc1f6b248165d02ceb449,0.075737708,"independent=1, artifact=0.023976023976023976"
invalid-fidelity_claim-0024,fidelity_claim,24,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,a3d1ace64b2fbe6ec3e82d2b39c17eaa6f504cbcc13643bd1bf1be2b54c47c29,0.075339292,"independent=1, artifact=0.024975024975024976"
invalid-fidelity_claim-0025,fidelity_claim,25,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,4b6cc468368256f16baad5c28fb5cf7362695c8f33000618c67d4cac174c6949,0.075978542,"independent=1, artifact=0.025974025974025976"
invalid-fidelity_claim-0026,fidelity_claim,26,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,22fac0c55beda61cc2a375c7b41930224b7c3d323774d31a64fbd06d268d9b2c,0.075200042,"independent=1, artifact=0.026973026973026972"
invalid-fidelity_claim-0027,fidelity_claim,27,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,4f5ebd1d46fd33aed7d2112ef860a9d0c7e73ec25a72d64fe47f21d6ebb4c9a6,0.074850875,"independent=1, artifact=0.027972027972027972"
invalid-fidelity_claim-0028,fidelity_claim,28,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,9f2c550e37a893e383fdd99555dbbb787c462f830ddb50690cf6b89d4ef619cc,0.076287709,"independent=1, artifact=0.028971028971028972"
invalid-fidelity_claim-0029,fidelity_claim,29,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,7304930f647f27ac83945b500745e1909b581aeb43bd67c384187a88aff4fbf4,0.076010708,"independent=1, artifact=0.029970029970029972"
invalid-fidelity_claim-0030,fidelity_claim,30,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,0190dd89199c6081fa7cee5a3a67047a27f370901abf06522d5aae0cd2fc3504,0.075253709,"independent=1, artifact=0.030969030969030968"
invalid-fidelity_claim-0031,fidelity_claim,31,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,0da66a1651cda2217b862a2b949ad5d1a0dd7d1ab961d66c6be8d28a6d52dd14,0.075928458,"independent=1, artifact=0.03196803196803197"
invalid-fidelity_claim-0032,fidelity_claim,32,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,6f363608aed617198901cab71f1a000637e19e9f1664cfc60bf0f392ff1bae67,0.078003917,"independent=1, artifact=0.03296703296703297"
invalid-fidelity_claim-0033,fidelity_claim,33,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,732c4016d476433885db4d81467e5b95b1a8bd1f969494a4f5259e28fc92613a,0.075794125,"independent=1, artifact=0.03396603396603397"
invalid-fidelity_claim-0034,fidelity_claim,34,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,7720afd718f27d6b6223067bb1bda2849a2bc9c0174082184ffb316368ee34e6,0.075609125,"independent=1, artifact=0.03496503496503497"
invalid-fidelity_claim-0035,fidelity_claim,35,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,6c1c72cebcd26ef1c445cce9facff941160d820534b21bb3b235e5c485e5c263,0.075389042,"independent=1, artifact=0.03596403596403597"
invalid-fidelity_claim-0036,fidelity_claim,36,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,b5c15446df1495159f0523d899143262d2112698806197cb98a92bc97835f596,0.076221375,"independent=1, artifact=0.03696303696303696"
invalid-fidelity_claim-0037,fidelity_claim,37,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,b6324ee744694b45bafc1fab58b373818d1ab7595a3d155a70e5d6c80ff3fdfe,0.075419791,"independent=1, artifact=0.03796203796203796"
invalid-fidelity_claim-0038,fidelity_claim,38,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,a48305aa17dbf89bd1c87ea6c08cf7aa1cefcd70d39b410d2ebc8d3c4d5623de,0.076356375,"independent=1, artifact=0.03896103896103896"
